timestamp,open,high,low,close,volume
2020-04-09 16:00:00,7283.13,7303.07,7266.66,7280.75,15219296.84893695
2020-04-09 17:00:00,7280.0,7314.12,7271.77,7295.05,13987225.55336057
2020-04-09 18:00:00,7295.05,7296.25,7232.0,7257.6,18939665.35833057
2020-04-09 19:00:00,7257.87,7279.0,7241.04,7262.85,12451505.66021374
2020-04-09 20:00:00,7262.85,7310.01,7241.0,7295.31,10968606.44583831
2020-04-09 21:00:00,7295.23,7313.0,7265.11,7312.4,8541702.83830043
2020-04-09 22:00:00,7312.39,7315.0,7282.82,7311.54,8635866.62990435
2020-04-09 23:00:00,7311.45,7315.0,7276.0,7283.54,7575893.53773525
2020-04-10 00:00:00,7283.54,7295.75,7251.0,7292.8,11129725.17734318
2020-04-10 01:00:00,7292.81,7293.46,7254.78,7262.31,9495424.30509153
2020-04-10 02:00:00,7261.79,7273.31,7206.0,7251.48,21144449.92748146
2020-04-10 03:00:00,7251.48,7251.98,7157.45,7175.78,31273499.43426476
2020-04-10 04:00:00,7175.77,7175.78,7081.2,7140.06,59639398.15194658
2020-04-10 05:00:00,7140.16,7140.16,6911.58,6953.94,85418348.00620681
2020-04-10 06:00:00,6954.69,7000.0,6931.0,6957.02,35433066.33126687
2020-04-10 07:00:00,6957.02,6958.03,6870.0,6922.98,57238108.24234107
2020-04-10 08:00:00,6922.89,6958.22,6871.58,6918.27,31054959.68547674
2020-04-10 09:00:00,6918.23,6934.53,6853.7,6922.42,32754853.79973833
2020-04-10 10:00:00,6922.42,6949.0,6887.5,6934.58,16458024.07410773
2020-04-10 11:00:00,6934.56,6935.0,6890.06,6898.24,16990421.91135067
2020-04-10 12:00:00,6898.24,6930.0,6881.55,6921.53,15698383.46944501
2020-04-10 13:00:00,6921.48,6922.0,6800.0,6894.97,45656555.06433217
2020-04-10 14:00:00,6894.97,6910.0,6830.0,6846.71,30708845.31891422
2020-04-10 15:00:00,6846.73,6865.0,6739.98,6766.43,58032302.51237808
2020-04-10 16:00:00,6766.76,6865.0,6740.09,6857.54,38471587.18077876
2020-04-10 17:00:00,6857.54,6896.14,6840.0,6864.54,29828023.08874606
2020-04-10 18:00:00,6864.66,6920.0,6845.28,6912.52,19406817.50736102
2020-04-10 19:00:00,6913.49,6948.0,6853.9,6900.31,26553625.28837878
2020-04-10 20:00:00,6900.13,6919.9,6874.73,6909.99,12384735.722928
2020-04-10 21:00:00,6909.99,6931.93,6878.05,6894.43,14152231.70173987
2020-04-10 22:00:00,6894.28,6916.41,6822.8,6855.01,14646784.67640106
2020-04-10 23:00:00,6855.41,6875.27,6818.88,6858.92,13711420.19392106
2020-04-11 00:00:00,6858.92,6910.0,6836.41,6903.73,16010734.66627487
2020-04-11 01:00:00,6903.73,6920.0,6877.8,6906.86,8830105.75127881
2020-04-11 02:00:00,6906.57,6919.99,6883.71,6908.62,8539820.8330141
2020-04-11 03:00:00,6908.09,6917.91,6889.84,6907.82,8152757.23315295
2020-04-11 04:00:00,6907.08,6944.3,6900.0,6907.14,15516426.90970649
2020-04-11 05:00:00,6907.26,6930.0,6893.88,6924.23,10924859.10972671
2020-04-11 06:00:00,6924.23,6932.0,6908.27,6920.87,9451238.19328452
2020-04-11 07:00:00,6920.71,6923.0,6860.0,6876.7,20391453.28015315
2020-04-11 08:00:00,6876.43,6896.78,6860.0,6879.15,9286507.88167019
2020-04-11 09:00:00,6879.6,6885.94,6830.0,6854.08,19184522.77095123
2020-04-11 10:00:00,6854.07,6866.0,6834.02,6837.88,11848593.02401293
2020-04-11 11:00:00,6838.01,6892.02,6836.53,6878.21,12175791.76941358
2020-04-11 12:00:00,6878.38,6888.92,6857.5,6874.56,8635631.99794068
2020-04-11 13:00:00,6874.72,6880.0,6842.5,6851.47,7991257.97740403
2020-04-11 14:00:00,6851.83,6851.83,6802.8,6815.69,18221240.11918598
2020-04-11 15:00:00,6816.96,6857.21,6815.65,6831.28,11254903.01691551
2020-04-11 16:00:00,6831.32,6859.0,6780.0,6811.64,16889579.52072188
2020-04-11 17:00:00,6811.65,6828.17,6771.44,6785.72,17267114.12013831
2020-04-11 18:00:00,6785.53,6828.79,6778.54,6811.1,12026373.12776352
2020-04-11 19:00:00,6811.09,6828.62,6785.88,6803.22,10811904.49181789
2020-04-11 20:00:00,6803.22,6803.23,6760.0,6787.34,16198927.2061687
2020-04-11 21:00:00,6786.21,6880.0,6770.0,6861.42,16226189.29083011
2020-04-11 22:00:00,6861.85,6880.72,6839.99,6860.23,13613012.13972184
2020-04-11 23:00:00,6860.24,6887.05,6846.35,6876.83,12250629.08542598
2020-04-12 00:00:00,6876.84,6906.26,6861.0,6866.0,15131369.57524635
2020-04-12 01:00:00,6866.04,6879.83,6839.0,6846.48,8045112.19805439
2020-04-12 02:00:00,6847.58,6851.57,6789.0,6820.84,13862843.58705339
2020-04-12 03:00:00,6820.85,6827.41,6802.0,6806.49,6848494.39264961
2020-04-12 04:00:00,6806.5,6823.99,6780.0,6815.23,8733720.29832039
2020-04-12 05:00:00,6815.18,6845.67,6808.0,6832.02,9188681.42926319
2020-04-12 06:00:00,6832.27,6838.31,6811.0,6823.38,5425697.94138135
2020-04-12 07:00:00,6823.38,6838.04,6805.5,6828.64,7253367.02217441
2020-04-12 08:00:00,6828.64,6847.41,6824.11,6829.0,7493930.25970118
2020-04-12 09:00:00,6829.0,6857.34,6829.0,6841.4,10353556.19909455
2020-04-12 10:00:00,6841.45,6849.79,6820.0,6833.4,7685675.72978919
2020-04-12 11:00:00,6833.61,6878.0,6833.4,6847.18,12080974.09241029
2020-04-12 12:00:00,6846.83,6929.07,6846.66,6910.03,31968750.0839258
2020-04-12 13:00:00,6910.03,6923.99,6881.79,6917.99,13557489.32764576
2020-04-12 14:00:00,6917.99,7007.79,6904.68,6966.9,46275698.39157062
2020-04-12 15:00:00,6965.94,7034.75,6957.58,7018.99,24176331.81978597
2020-04-12 16:00:00,7018.99,7142.62,7012.0,7142.34,64317616.79985164
2020-04-12 17:00:00,7142.62,7177.0,7035.0,7091.69,66702721.60445828
2020-04-12 18:00:00,7092.98,7108.51,7063.3,7097.23,16067191.07440722
2020-04-12 19:00:00,7097.37,7144.84,7092.3,7112.13,20129029.91923893
2020-04-12 20:00:00,7112.13,7159.86,7074.0,7102.32,20966169.91586082
2020-04-12 21:00:00,7102.07,7117.35,7070.09,7112.33,13686883.21208885
2020-04-12 22:00:00,7112.17,7140.0,6955.0,7028.46,50479495.22105703
2020-04-12 23:00:00,7028.46,7035.0,6885.0,6903.79,35804235.09148211
2020-04-13 00:00:00,6903.79,6903.79,6575.0,6718.85,116192286.38339454
2020-04-13 01:00:00,6718.85,6738.41,6651.04,6692.11,34333621.63511299
2020-04-13 02:00:00,6690.89,6727.0,6656.25,6721.88,20054889.41090838
2020-04-13 03:00:00,6721.88,6721.88,6662.47,6675.52,14757621.36758876
2020-04-13 04:00:00,6675.53,6712.98,6638.0,6687.46,17791651.49048705
2020-04-13 05:00:00,6687.46,6716.11,6680.66,6693.07,10703981.35579696
2020-04-13 06:00:00,6693.06,6738.34,6680.0,6735.58,15893361.04099821
2020-04-13 07:00:00,6735.3,6736.39,6676.0,6699.34,22179956.17141364
2020-04-13 08:00:00,6699.39,6720.58,6683.0,6702.6,13304063.02070129
2020-04-13 09:00:00,6702.92,6706.94,6655.33,6685.47,17346015.55632128
2020-04-13 10:00:00,6685.69,6724.0,6685.4,6718.95,16829904.71882639
2020-04-13 11:00:00,6718.95,6833.0,6700.02,6771.01,49277462.38980151
2020-04-13 12:00:00,6771.01,6778.47,6662.0,6696.76,41230587.98031662
2020-04-13 13:00:00,6697.27,6725.61,6603.0,6619.95,37142852.55634196
2020-04-13 14:00:00,6619.92,6777.0,6610.0,6716.01,44500989.51066731
2020-04-13 15:00:00,6716.01,6809.97,6697.89,6765.65,28984143.01729557
2020-04-13 16:00:00,6765.66,6798.0,6725.0,6754.36,25309393.7462196
2020-04-13 17:00:00,6754.36,6783.78,6742.04,6753.78,12700793.5551411
2020-04-13 18:00:00,6753.75,6783.23,6746.28,6749.96,13029080.0058125
2020-04-13 19:00:00,6749.56,6803.0,6749.47,6772.74,15433681.46443483
2020-04-13 20:00:00,6772.72,6829.98,6772.67,6811.35,17918672.877042
2020-04-13 21:00:00,6811.25,6882.87,6789.1,6827.88,28929513.84008153
2020-04-13 22:00:00,6827.08,6891.1,6804.63,6871.11,19593396.19173186
2020-04-13 23:00:00,6870.05,6890.0,6815.54,6837.91,15952761.9620667
2020-04-14 00:00:00,6838.04,6875.88,6807.28,6827.49,15992286.71459814
2020-04-14 01:00:00,6827.8,6860.0,6802.1,6848.46,14684728.23589923
2020-04-14 02:00:00,6848.46,6871.26,6844.0,6853.18,13167291.44248518
2020-04-14 03:00:00,6852.5,6918.41,6834.64,6885.07,18270018.89945033
2020-04-14 04:00:00,6885.29,6921.35,6875.89,6884.32,22283085.17933715
2020-04-14 05:00:00,6884.32,6902.0,6860.8,6882.53,15806188.33419371
2020-04-14 06:00:00,6882.53,6883.11,6855.55,6872.04,11014255.98699344
2020-04-14 07:00:00,6872.05,6892.03,6815.77,6817.77,23821103.30412266
2020-04-14 08:00:00,6817.77,6817.77,6754.28,6782.14,30695857.84545726
2020-04-14 09:00:00,6781.76,6855.0,6761.24,6846.14,17473698.12233259
2020-04-14 10:00:00,6845.32,6878.01,6821.8,6823.7,20336893.43521571
2020-04-14 11:00:00,6823.41,6869.8,6801.0,6827.82,15200785.07609501
2020-04-14 12:00:00,6827.78,6845.97,6797.41,6839.39,13408183.67035795
2020-04-14 13:00:00,6839.4,6889.97,6836.57,6887.89,23337388.6062687
2020-04-14 14:00:00,6888.81,6949.0,6850.0,6894.12,55985678.46407705
2020-04-14 15:00:00,6893.49,6937.66,6874.05,6906.38,25098678.81324171
2020-04-14 16:00:00,6906.4,6958.88,6881.29,6947.34,26798889.19241632
2020-04-14 17:00:00,6947.35,6978.0,6906.77,6920.0,29482542.31793221
2020-04-14 18:00:00,6920.0,6940.5,6890.58,6909.29,14532921.09221166
2020-04-14 19:00:00,6909.49,6924.98,6859.59,6918.18,18565738.4888754
2020-04-14 20:00:00,6918.18,6932.65,6825.15,6865.31,19173510.69263032
2020-04-14 21:00:00,6865.15,6882.67,6837.16,6851.45,8441306.95235812
2020-04-14 22:00:00,6851.18,6908.09,6833.31,6874.82,11049853.92918053
2020-04-14 23:00:00,6874.81,6890.87,6840.0,6868.7,10173891.39638074
2020-04-15 00:00:00,6868.57,6868.57,6810.06,6833.22,17148396.58683166
2020-04-15 01:00:00,6833.46,6881.63,6825.62,6877.56,8130181.23958499
2020-04-15 02:00:00,6877.74,6909.36,6864.76,6891.1,11117876.52584508
2020-04-15 03:00:00,6892.24,6918.52,6877.08,6906.56,10043767.3003409
2020-04-15 04:00:00,6906.56,6933.0,6887.2,6891.29,12138048.11638708
2020-04-15 05:00:00,6891.52,6907.4,6875.1,6906.09,8749813.69617515
2020-04-15 06:00:00,6906.39,6917.72,6881.0,6885.26,10813113.72023653
2020-04-15 07:00:00,6885.26,6897.84,6858.63,6862.05,14415860.49855512
2020-04-15 08:00:00,6862.06,6880.0,6831.29,6849.77,13932275.76243245
2020-04-15 09:00:00,6849.79,6859.93,6825.0,6839.0,14262923.69536014
2020-04-15 10:00:00,6838.28,6868.69,6760.0,6785.93,31427141.83567029
2020-04-15 11:00:00,6785.89,6800.0,6750.0,6783.0,30361842.67328723
2020-04-15 12:00:00,6782.86,6783.47,6680.1,6713.67,57958303.2433078
2020-04-15 13:00:00,6713.67,6747.68,6690.0,6730.47,20205842.92884787
2020-04-15 14:00:00,6730.4,6777.0,6715.23,6717.66,21853462.19393104
2020-04-15 15:00:00,6717.66,6745.51,6690.0,6701.9,22026321.08438135
2020-04-15 16:00:00,6701.9,6749.69,6690.0,6729.58,16903529.08544367
2020-04-15 17:00:00,6729.59,6763.13,6724.51,6746.86,11199749.51974694
2020-04-15 18:00:00,6747.43,6773.89,6742.31,6748.23,10780271.48836381
2020-04-15 19:00:00,6748.49,6750.0,6725.0,6730.01,9955393.94017917
2020-04-15 20:00:00,6730.01,6754.0,6715.6,6741.16,7864571.4951287
2020-04-15 21:00:00,6741.49,6761.99,6719.19,6727.4,8201625.33195963
2020-04-15 22:00:00,6727.41,6731.0,6691.56,6708.96,13197258.94041025
2020-04-15 23:00:00,6709.2,6716.58,6605.0,6621.24,34259919.71328887
2020-04-16 00:00:00,6621.25,6621.25,6468.27,6573.15,64785627.70322814
2020-04-16 01:00:00,6573.04,6661.0,6545.0,6622.67,28439135.69379136
2020-04-16 02:00:00,6622.93,6646.15,6605.98,6641.92,14865316.41472333
2020-04-16 03:00:00,6641.97,6667.94,6586.73,6651.87,14797459.76723517
2020-04-16 04:00:00,6651.69,6678.68,6621.35,6622.29,10966540.35735829
2020-04-16 05:00:00,6623.56,6651.4,6622.27,6631.85,10471408.68808024
2020-04-16 06:00:00,6632.1,6694.01,6631.41,6688.66,20562352.49220655
2020-04-16 07:00:00,6688.63,6980.0,6686.39,6892.4,137391503.5480693
2020-04-16 08:00:00,6893.24,7147.28,6871.13,7045.27,95872620.98450524
2020-04-16 09:00:00,7045.3,7097.0,7017.0,7028.05,39290136.47118713
2020-04-16 10:00:00,7027.7,7061.8,6915.0,6952.82,49122094.80751926
2020-04-16 11:00:00,6952.81,7065.0,6939.01,7023.99,31486945.72386246
2020-04-16 12:00:00,7023.98,7077.0,6930.0,7057.38,43633323.20284433
2020-04-16 13:00:00,7057.69,7093.0,6973.0,6982.39,35980087.09954213
2020-04-16 14:00:00,6982.02,7030.0,6974.99,7021.97,24688365.43596286
2020-04-16 15:00:00,7021.97,7066.0,7000.83,7045.51,27046473.39616989
2020-04-16 16:00:00,7046.29,7064.93,6952.2,7004.61,33066854.1778375
2020-04-16 17:00:00,7004.61,7024.13,6986.08,7003.11,15226682.14584245
2020-04-16 18:00:00,7003.25,7040.0,6975.0,7009.23,18402059.18852493
2020-04-16 19:00:00,7009.96,7095.0,6991.76,7070.79,25787680.37213368
2020-04-16 20:00:00,7071.01,7071.03,6970.03,7047.53,25336762.02807677
2020-04-16 21:00:00,7047.18,7079.89,7029.0,7062.97,15398751.48970414
2020-04-16 22:00:00,7062.98,7168.94,7061.53,7152.93,43972177.8212624
2020-04-16 23:00:00,7151.06,7190.0,7064.0,7101.94,38687184.38502587
2020-04-17 00:00:00,7101.99,7138.26,7015.01,7062.16,28850691.92139102
2020-04-17 01:00:00,7062.17,7126.91,7061.12,7107.74,15184650.14912223
2020-04-17 02:00:00,7107.86,7109.24,7062.08,7062.3,12714875.7490365
2020-04-17 03:00:00,7062.62,7096.9,7047.62,7086.18,13219668.20628384
2020-04-17 04:00:00,7086.18,7087.76,7015.0,7045.83,15087147.27762626
2020-04-17 05:00:00,7045.64,7084.95,7031.09,7066.98,10651194.1009859
2020-04-17 06:00:00,7067.52,7067.62,7020.0,7057.35,14112187.99481468
2020-04-17 07:00:00,7057.63,7068.0,7024.14,7043.38,16530159.12526628
2020-04-17 08:00:00,7043.17,7074.71,7026.09,7060.33,16578784.19255203
2020-04-17 09:00:00,7060.3,7126.33,7055.32,7103.04,21549016.10639223
2020-04-17 10:00:00,7103.42,7110.0,7081.0,7097.84,16188554.62988152
2020-04-17 11:00:00,7097.84,7118.31,7055.0,7074.61,14950119.29562309
2020-04-17 12:00:00,7075.23,7100.0,7065.37,7099.98,12216885.5524535
2020-04-17 13:00:00,7099.99,7100.0,6972.98,7059.4,41019382.63153927
2020-04-17 14:00:00,7059.41,7072.97,7010.0,7024.37,16596372.69812596
2020-04-17 15:00:00,7024.37,7058.0,7012.43,7037.94,13163541.18017412
2020-04-17 16:00:00,7037.95,7060.0,7031.53,7054.99,12652566.87444235
2020-04-17 17:00:00,7054.8,7066.0,7030.0,7042.5,11049756.94718957
2020-04-17 18:00:00,7042.5,7048.98,7022.5,7033.59,9001127.07435207
2020-04-17 19:00:00,7033.94,7090.39,7033.2,7072.71,12549865.87639202
2020-04-17 20:00:00,7071.48,7084.6,7047.0,7054.42,8476578.81264626
2020-04-17 21:00:00,7054.11,7078.32,7035.0,7047.96,6272193.00872336
2020-04-17 22:00:00,7047.93,7066.61,7045.48,7054.72,4875562.25708675
2020-04-17 23:00:00,7054.47,7148.12,7015.0,7027.55,38843354.50737812
2020-04-18 00:00:00,7026.78,7073.48,7014.4,7066.43,12264004.06115216
2020-04-18 01:00:00,7066.99,7090.0,7059.26,7077.34,7379751.86273035
2020-04-18 02:00:00,7076.25,7109.99,7074.16,7079.49,12760698.55275557
2020-04-18 03:00:00,7079.77,7106.74,7076.66,7086.8,7644587.70526984
2020-04-18 04:00:00,7085.86,7104.58,7079.04,7081.0,4791885.37811839
2020-04-18 05:00:00,7081.18,7120.0,7080.79,7100.71,8597857.52771267
2020-04-18 06:00:00,7100.7,7110.62,7083.87,7085.71,5564308.64259002
2020-04-18 07:00:00,7085.98,7099.98,7077.44,7089.72,6279581.93634365
2020-04-18 08:00:00,7089.78,7107.96,7082.86,7090.0,7027715.93304238
2020-04-18 09:00:00,7090.01,7102.0,7086.02,7089.1,5408676.83881362
2020-04-18 10:00:00,7089.1,7093.87,7054.11,7082.9,11018415.25915458
2020-04-18 11:00:00,7082.67,7120.93,7060.01,7104.52,8873268.27454434
2020-04-18 12:00:00,7104.52,7160.0,7078.74,7133.34,23681764.21607431
2020-04-18 13:00:00,7133.36,7260.0,7120.53,7237.14,67674870.15305507
2020-04-18 14:00:00,7237.13,7268.9,7209.5,7228.2,28951624.38064228
2020-04-18 15:00:00,7228.82,7246.49,7210.15,7243.37,18239711.05184283
2020-04-18 16:00:00,7243.65,7255.0,7155.01,7194.04,33702826.48523202
2020-04-18 17:00:00,7194.28,7220.38,7180.0,7189.69,12216063.29486482
2020-04-18 18:00:00,7190.68,7199.65,7175.0,7191.77,7109119.06693738
2020-04-18 19:00:00,7191.77,7224.79,7186.27,7211.2,11021203.15343649
2020-04-18 20:00:00,7211.2,7230.0,7199.0,7220.22,9792939.96282914
2020-04-18 21:00:00,7220.1,7235.44,7204.45,7215.6,8800032.63777594
2020-04-18 22:00:00,7215.61,7293.08,7208.86,7260.99,21691978.50774301
2020-04-18 23:00:00,7261.0,7277.69,7225.01,7248.6,14352198.89352808
2020-04-19 00:00:00,7248.6,7266.15,7180.0,7222.0,18482976.93830315
2020-04-19 01:00:00,7222.0,7235.19,7193.66,7226.43,10160886.19326881
2020-04-19 02:00:00,7226.43,7245.9,7212.79,7232.95,8111242.34776378
2020-04-19 03:00:00,7232.94,7237.6,7216.16,7229.96,7671461.44828744
2020-04-19 04:00:00,7229.27,7243.79,7220.07,7222.21,6183827.40861656
2020-04-19 05:00:00,7222.22,7225.99,7100.0,7121.36,31664205.80059658
2020-04-19 06:00:00,7122.79,7175.64,7101.25,7154.64,20872723.579701
2020-04-19 07:00:00,7154.64,7163.19,7122.0,7146.77,8944348.2807919
2020-04-19 08:00:00,7145.49,7153.0,7123.18,7146.24,9128475.68628513
2020-04-19 09:00:00,7146.24,7186.0,7133.0,7170.55,10537218.27325282
2020-04-19 10:00:00,7170.51,7181.8,7153.0,7165.96,9848700.44518511
2020-04-19 11:00:00,7166.14,7170.84,7137.0,7163.19,9406120.25020018
2020-04-19 12:00:00,7162.66,7170.0,7145.22,7155.33,6484278.51741896
2020-04-19 13:00:00,7155.83,7157.02,7080.0,7103.2,25958959.70050003
2020-04-19 14:00:00,7103.46,7113.24,7055.6,7106.99,32806248.95183415
2020-04-19 15:00:00,7107.03,7120.0,7089.77,7097.33,12264870.78464305
2020-04-19 16:00:00,7097.34,7134.05,7086.0,7122.59,13624373.39876793
2020-04-19 17:00:00,7122.49,7167.93,7116.29,7157.14,17047388.31572985
2020-04-19 18:00:00,7157.15,7170.58,7135.0,7147.12,9032816.60056522
2020-04-19 19:00:00,7147.13,7152.03,7115.23,7134.28,7299427.04757051
2020-04-19 20:00:00,7134.25,7150.0,7117.0,7136.44,6131960.13659272
2020-04-19 21:00:00,7137.61,7210.0,7136.57,7183.04,12414960.51139986
2020-04-19 22:00:00,7184.71,7193.08,7154.98,7175.52,13838488.53751974
2020-04-19 23:00:00,7175.05,7187.9,7104.28,7120.74,18569627.77694386
2020-04-20 00:00:00,7121.4,7172.32,7082.0,7161.16,18834041.60510186
2020-04-20 01:00:00,7161.16,7166.44,7130.9,7155.63,9678756.50534295
2020-04-20 02:00:00,7155.76,7187.0,7145.78,7173.45,9721588.6155285
2020-04-20 03:00:00,7173.9,7184.83,7155.0,7161.03,10797180.28531818
2020-04-20 04:00:00,7161.55,7220.0,7161.35,7173.57,18692258.02328318
2020-04-20 05:00:00,7173.74,7185.02,7154.49,7173.29,10402265.46812773
2020-04-20 06:00:00,7173.22,7180.88,7154.01,7167.97,9484476.02451735
2020-04-20 07:00:00,7167.95,7198.0,7156.26,7184.94,11024798.20034167
2020-04-20 08:00:00,7185.18,7188.32,7136.37,7150.16,14149904.62709072
2020-04-20 09:00:00,7150.16,7158.0,7120.0,7146.56,12506393.62517353
2020-04-20 10:00:00,7145.9,7146.44,7015.0,7076.45,44763105.63881152
2020-04-20 11:00:00,7076.45,7081.3,6955.37,6966.55,44287223.08788831
2020-04-20 12:00:00,6965.42,7067.35,6912.34,7034.11,59895923.11096811
2020-04-20 13:00:00,7035.05,7053.97,7008.54,7022.81,23974522.54177081
2020-04-20 14:00:00,7022.81,7077.8,7010.52,7065.64,19811832.26588265
2020-04-20 15:00:00,7065.74,7094.26,7052.1,7071.4,19415762.28137318
2020-04-20 16:00:00,7071.4,7087.85,7026.07,7044.73,15797762.35200784
2020-04-20 17:00:00,7045.66,7047.94,6837.03,6872.59,74989606.98252735
2020-04-20 18:00:00,6872.58,6987.18,6825.0,6865.85,57391237.16528713
2020-04-20 19:00:00,6865.92,6892.86,6766.43,6768.88,59639440.24472195
2020-04-20 20:00:00,6768.94,6867.34,6751.0,6856.94,36520400.84970708
2020-04-20 21:00:00,6856.95,6878.83,6825.0,6841.83,18339989.55377058
2020-04-20 22:00:00,6841.39,6894.32,6837.73,6875.63,13013787.32942121
2020-04-20 23:00:00,6875.63,6883.83,6812.51,6826.83,16480112.36372583
2020-04-21 00:00:00,6828.98,6917.0,6811.05,6878.54,20215265.8207121
2020-04-21 01:00:00,6879.24,6908.49,6861.49,6874.64,11499965.73941062
2020-04-21 02:00:00,6874.97,6887.41,6837.79,6848.45,14217081.1004744
2020-04-21 03:00:00,6848.32,6873.62,6840.55,6857.92,7736074.3428518
2020-04-21 04:00:00,6857.92,6868.09,6830.29,6853.12,11610809.61077394
2020-04-21 05:00:00,6852.71,6890.0,6841.83,6887.79,11986327.98906571
2020-04-21 06:00:00,6887.79,6902.0,6869.24,6876.67,13015454.67070236
2020-04-21 07:00:00,6876.65,6884.88,6861.02,6878.68,11481825.36788758
2020-04-21 08:00:00,6878.62,6892.9,6846.01,6859.7,13133165.97114944
2020-04-21 09:00:00,6859.7,6869.15,6770.0,6832.61,34006613.67945876
2020-04-21 10:00:00,6832.62,6852.99,6803.6,6807.2,17312751.42642928
2020-04-21 11:00:00,6807.2,6827.76,6762.0,6793.29,23021769.67363823
2020-04-21 12:00:00,6792.79,6840.0,6782.0,6809.23,17741044.41888566
2020-04-21 13:00:00,6809.19,6849.0,6784.2,6834.27,22460321.80160557
2020-04-21 14:00:00,6834.52,6875.0,6810.46,6816.37,30108817.2461891
2020-04-21 15:00:00,6816.37,6846.63,6801.0,6830.8,20865183.43401664
2020-04-21 16:00:00,6830.79,6857.42,6819.97,6844.13,17172533.68954992
2020-04-21 17:00:00,6844.16,6940.0,6811.11,6898.35,44874494.96495986
2020-04-21 18:00:00,6898.35,6906.76,6870.0,6877.36,19935696.41215128
2020-04-21 19:00:00,6877.4,6899.0,6863.33,6864.92,10947639.25766795
2020-04-21 20:00:00,6863.95,6888.16,6856.05,6884.08,10383399.22856388
2020-04-21 21:00:00,6883.92,6915.4,6870.42,6888.0,6204178.3802808
2020-04-21 22:00:00,6887.99,6897.74,6870.73,6890.61,9533292.51428943
2020-04-21 23:00:00,6890.69,6898.14,6830.0,6841.37,12336899.34088281
2020-04-22 00:00:00,6841.36,6859.84,6818.0,6831.68,14445922.56905237
2020-04-22 01:00:00,6831.73,6854.76,6818.72,6854.05,7418521.62173507
2020-04-22 02:00:00,6854.05,6888.0,6843.96,6867.64,9396638.25576819
2020-04-22 03:00:00,6867.81,6876.47,6850.0,6862.24,5745247.60308799
2020-04-22 04:00:00,6862.24,6872.98,6842.53,6854.07,7302467.60416504
2020-04-22 05:00:00,6854.07,6914.29,6850.54,6900.56,12548542.49821726
2020-04-22 06:00:00,6900.56,6937.52,6881.11,6934.28,20851427.40069534
2020-04-22 07:00:00,6934.28,6964.84,6915.55,6942.11,31003169.64238885
2020-04-22 08:00:00,6941.78,6953.54,6918.07,6947.94,15516847.85936055
2020-04-22 09:00:00,6947.94,6974.57,6935.09,6947.4,15629347.32643999
2020-04-22 10:00:00,6947.4,6955.97,6926.89,6937.57,10785998.44100359
2020-04-22 11:00:00,6937.58,6962.96,6933.2,6955.8,10160011.61129145
2020-04-22 12:00:00,6955.81,6968.0,6928.43,6954.42,13608330.88644428
2020-04-22 13:00:00,6954.98,7098.0,6945.0,7061.34,64917997.04657446
2020-04-22 14:00:00,7061.97,7132.0,7050.0,7091.95,41908922.74453317
2020-04-22 15:00:00,7091.98,7113.14,7075.23,7112.2,23361442.2111352
